target,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r
FHB_index,diff_r0p172_B1_p75,62,0.37137433539006626,0.002960941395056603,0.39751747820856076,0.0013775989387589424,0.37137433539006626,0.39751747820856076
FHB_index,diff_r0p172_CI_RE2_median,62,-0.34916537204021775,0.00541071195331322,-0.3961331283963785,0.0014368158417981923,0.34916537204021775,0.3961331283963785
FHB_index,rel_r0p172_B1_p75,62,0.31798211301821844,0.011782878042763232,0.39518995428114895,0.0014784604187614416,0.31798211301821844,0.39518995428114895
FHB_index,ratio_r0p172_B1_p75,62,0.3179821130182184,0.011782878042763295,0.39518995428114895,0.0014784604187614416,0.3179821130182184,0.39518995428114895
FHB_index,diff_r0p172_B1_mean,62,0.3974722578101725,0.0013794980867650388,0.39440846715710165,0.0015137835594685,0.3974722578101725,0.39440846715710165
FHB_index,0510_r0p172_B1_max,62,0.35831013379885124,0.0042427254204742745,0.3938943088570905,0.0015374347847410899,0.35831013379885124,0.3938943088570905
FHB_index,diff_r0p172_B1_median,62,0.4140266457730989,0.0008222956956273278,0.39260296242223386,0.001598305775300886,0.4140266457730989,0.39260296242223386
FHB_index,0418_r0p172_ND_B1_B2_median,62,0.3678386644628019,0.0032684207768845473,0.3914981013158222,0.0016520930820459053,0.3678386644628019,0.3914981013158222
FHB_index,ratio_r0p172_B4_mean,62,0.3863777760953592,0.0019231568966901864,0.390527979368729,0.001700653207470915,0.3863777760953592,0.390527979368729
FHB_index,rel_r0p172_B4_mean,62,0.3863777760953592,0.0019231568966901864,0.390527979368729,0.001700653207470915,0.3863777760953592,0.390527979368729
FHB_index,0510_r0p172_B2_p75,62,0.4389074729166163,0.00035897503206287307,0.38861468330640636,0.0018001906541889301,0.4389074729166163,0.38861468330640636
FHB_num,ratio_r0p172_B2_p75,63,0.3987779652353145,0.0012069186747607765,0.4633131407245634,0.00013137267171825157,0.3987779652353145,0.4633131407245634
FHB_num,rel_r0p172_B2_p75,63,0.3987779652353144,0.0012069186747607848,0.4633131407245634,0.00013137267171825157,0.3987779652353144,0.4633131407245634
FHB_num,rel_r0p172_B2_mean,63,0.39042841536413825,0.0015591308057014293,0.4469039223071782,0.0002408916728833206,0.39042841536413825,0.4469039223071782
FHB_num,ratio_r0p172_B2_mean,63,0.3904284153641382,0.0015591308057014293,0.4469039223071782,0.0002408916728833206,0.3904284153641382,0.4469039223071782
FHB_num,diff_r0p172_ND_B5_B6_mean,63,0.37660611047598164,0.0023484010746189906,0.43338597266812673,0.0003881276880160698,0.37660611047598164,0.43338597266812673
FHB_num,diff_r0p172_NDRE2_mean,63,-0.37660611047598164,0.0023484010746189906,-0.43338597266812673,0.0003881276880160698,0.37660611047598164,0.43338597266812673
FHB_num,diff_r0p172_CI_RE2_mean,63,-0.37495161819419526,0.002463530922143003,-0.42849110535042145,0.0004590785220667656,0.37495161819419526,0.42849110535042145
FHB_num,ratio_r0p172_B4_p75,63,0.3919150464185021,0.0014903633285816243,0.4207303312612099,0.0005960231117000307,0.3919150464185021,0.4207303312612099
FHB_num,rel_r0p172_B4_p75,63,0.3919150464185021,0.0014903633285816243,0.4207303312612099,0.0005960231117000307,0.3919150464185021,0.4207303312612099
FHB_num,ratio_r0p172_NDRE2_mean,63,-0.3362144584249384,0.007057958704424627,-0.417154288298534,0.0006708125030831556,0.3362144584249384,0.417154288298534
FHB_num,rel_r0p172_NDRE2_mean,63,-0.33621445842493836,0.007057958704424627,-0.417154288298534,0.0006708125030831556,0.33621445842493836,0.417154288298534
FHB_num,rel_r0p172_CI_RE2_mean,63,-0.33788894917916634,0.006761645436828351,-0.41555648186840216,0.0007068991648347293,0.33788894917916634,0.41555648186840216
FHB_num,ratio_r0p172_CI_RE2_mean,63,-0.33788894917916623,0.006761645436828351,-0.41555648186840216,0.0007068991648347293,0.33788894917916623,0.41555648186840216
FHB_num,diff_r0p172_B2_p75,63,0.3936252534135206,0.0014146331226829942,0.41549535490734407,0.000708314010173735,0.3936252534135206,0.41549535490734407
